review_priority,image_id,source_relative_path,label_relative_path,target_box_count,native_box_count,remapped_box_count,other_box_count,minimum_target_confidence,maximum_target_confidence,flags
P1,p57_train_035_22c2e0cf3dd2,train_images/57.Myzus persicae Sulzer/035.jpg,labels/p57_train_035_22c2e0cf3dd2.txt,10,10,0,0,0.101937,0.85545,low_confidence_box|overlapping_boxes
P1,p57_train_036_9aaa56d6d7db,train_images/57.Myzus persicae Sulzer/036.jpg,labels/p57_train_036_9aaa56d6d7db.txt,7,7,0,0,0.118463,0.924975,low_confidence_box
P1,p57_train_037_b152f19eca80,train_images/57.Myzus persicae Sulzer/037.jpg,labels/p57_train_037_b152f19eca80.txt,3,3,0,0,0.131971,0.520252,low_confidence_box|overlapping_boxes
P1,p57_train_042_056e30eb11bd,train_images/57.Myzus persicae Sulzer/042.jpg,labels/p57_train_042_056e30eb11bd.txt,1,0,1,0,0.716556,0.716556,remapped_class_box
P1,p57_train_043_b77b15a5b791,train_images/57.Myzus persicae Sulzer/043.jpg,labels/p57_train_043_b77b15a5b791.txt,1,0,1,0,0.805728,0.805728,remapped_class_box
P1,p57_train_045_e9835860cd43,train_images/57.Myzus persicae Sulzer/045.jpg,labels/p57_train_045_e9835860cd43.txt,2,0,2,0,0.131972,0.280562,low_confidence_box|remapped_class_box|oversized_box
P1,p57_train_046_b25dd1df7e65,train_images/57.Myzus persicae Sulzer/046.jpg,labels/p57_train_046_b25dd1df7e65.txt,1,0,1,0,0.29728,0.29728,remapped_class_box|oversized_box
P1,p57_train_051_1b1f0effba1e,train_images/57.Myzus persicae Sulzer/051.jpg,labels/p57_train_051_1b1f0effba1e.txt,4,3,1,0,0.122332,0.402292,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p57_train_054_70637cab0ee3,train_images/57.Myzus persicae Sulzer/054.jpg,labels/p57_train_054_70637cab0ee3.txt,3,0,3,0,0.267162,0.857659,remapped_class_box|overlapping_boxes
P1,p57_train_055_43f4a06daf44,train_images/57.Myzus persicae Sulzer/055.jpg,labels/p57_train_055_43f4a06daf44.txt,2,0,2,0,0.192426,0.716458,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_056_bffff2b52a99,train_images/57.Myzus persicae Sulzer/056.jpg,labels/p57_train_056_bffff2b52a99.txt,2,1,1,0,0.138169,0.146272,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_059_a18878531230,train_images/57.Myzus persicae Sulzer/059.jpg,labels/p57_train_059_a18878531230.txt,2,2,0,0,0.243246,0.711586,low_confidence_box|overlapping_boxes
P1,p57_train_060_2892ac578bda,train_images/57.Myzus persicae Sulzer/060.jpg,labels/p57_train_060_2892ac578bda.txt,3,2,1,0,0.205186,0.454499,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_062_db42fb1982a4,train_images/57.Myzus persicae Sulzer/062.jpg,labels/p57_train_062_db42fb1982a4.txt,2,2,0,0,0.429427,0.819522,overlapping_boxes
P1,p57_train_064_6b0bc6d6737f,train_images/57.Myzus persicae Sulzer/064.jpg,labels/p57_train_064_6b0bc6d6737f.txt,2,2,0,0,0.591344,0.786543,overlapping_boxes
P1,p57_train_065_b74a530c96d0,train_images/57.Myzus persicae Sulzer/065.jpg,labels/p57_train_065_b74a530c96d0.txt,3,2,1,0,0.248819,0.695357,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_066_2c031fdc55ef,train_images/57.Myzus persicae Sulzer/066.jpg,labels/p57_train_066_2c031fdc55ef.txt,1,0,1,0,0.149266,0.149266,low_confidence_box|remapped_class_box
P1,p57_train_067_3351622812fd,train_images/57.Myzus persicae Sulzer/067.jpg,labels/p57_train_067_3351622812fd.txt,4,3,1,0,0.100596,0.821989,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_070_cfbf21647712,train_images/57.Myzus persicae Sulzer/070.jpg,labels/p57_train_070_cfbf21647712.txt,2,2,0,0,0.130118,0.808267,low_confidence_box
P1,p57_train_074_b5b3194a4430,train_images/57.Myzus persicae Sulzer/074.jpg,labels/p57_train_074_b5b3194a4430.txt,4,3,1,0,0.121815,0.761351,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_076_92c8115f05d7,train_images/57.Myzus persicae Sulzer/076.jpg,labels/p57_train_076_92c8115f05d7.txt,3,1,2,0,0.129162,0.456597,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_077_d6ffde9777c1,train_images/57.Myzus persicae Sulzer/077.jpg,labels/p57_train_077_d6ffde9777c1.txt,3,0,3,0,0.265699,0.64198,remapped_class_box|overlapping_boxes
P1,p57_train_079_33aef5422f0f,train_images/57.Myzus persicae Sulzer/079.jpg,labels/p57_train_079_33aef5422f0f.txt,5,5,0,0,0.105731,0.866482,low_confidence_box
P1,p57_train_080_3c9033def136,train_images/57.Myzus persicae Sulzer/080.jpg,labels/p57_train_080_3c9033def136.txt,2,2,0,0,0.107812,0.197807,low_confidence_box|overlapping_boxes
P1,p57_train_081_f530066b45f4,train_images/57.Myzus persicae Sulzer/081.jpg,labels/p57_train_081_f530066b45f4.txt,9,9,0,0,0.12941,0.861692,low_confidence_box|overlapping_boxes
P1,p57_train_082_8314e421b497,train_images/57.Myzus persicae Sulzer/082.jpg,labels/p57_train_082_8314e421b497.txt,3,3,0,0,0.182035,0.40225,low_confidence_box
P1,p57_train_083_5c2b6078375b,train_images/57.Myzus persicae Sulzer/083.jpg,labels/p57_train_083_5c2b6078375b.txt,4,2,2,0,0.116116,0.586622,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_084_fc6a1b3c0df5,train_images/57.Myzus persicae Sulzer/084.jpg,labels/p57_train_084_fc6a1b3c0df5.txt,4,1,3,0,0.13191,0.705671,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_088_c6a829b5af54,train_images/57.Myzus persicae Sulzer/088.jpg,labels/p57_train_088_c6a829b5af54.txt,7,7,0,0,0.217505,0.869471,low_confidence_box|overlapping_boxes
P1,p57_train_089_e7f1bf2e639f,train_images/57.Myzus persicae Sulzer/089.jpg,labels/p57_train_089_e7f1bf2e639f.txt,6,6,0,0,0.115036,0.838553,low_confidence_box
P1,p57_train_091_a355f097f643,train_images/57.Myzus persicae Sulzer/091.jpg,labels/p57_train_091_a355f097f643.txt,2,1,1,0,0.128522,0.139121,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_092_a4dd51b96060,train_images/57.Myzus persicae Sulzer/092.jpg,labels/p57_train_092_a4dd51b96060.txt,9,9,0,0,0.106509,0.851134,low_confidence_box|overlapping_boxes
P1,p57_train_093_efee0b6646c1,train_images/57.Myzus persicae Sulzer/093.jpg,labels/p57_train_093_efee0b6646c1.txt,5,5,0,0,0.103664,0.635457,low_confidence_box
P1,p57_train_094_fa4c15f85141,train_images/57.Myzus persicae Sulzer/094.jpg,labels/p57_train_094_fa4c15f85141.txt,4,3,1,0,0.149091,0.654962,low_confidence_box|remapped_class_box
P1,p57_train_096_d030605bc117,train_images/57.Myzus persicae Sulzer/096.jpg,labels/p57_train_096_d030605bc117.txt,3,2,1,0,0.101776,0.823236,low_confidence_box|remapped_class_box
P1,p57_train_098_bba92404c5c3,train_images/57.Myzus persicae Sulzer/098.jpg,labels/p57_train_098_bba92404c5c3.txt,2,1,1,0,0.26091,0.530567,remapped_class_box
P1,p57_train_100_5345576d3143,train_images/57.Myzus persicae Sulzer/100.jpg,labels/p57_train_100_5345576d3143.txt,6,5,1,0,0.143091,0.382409,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_102_02cbe0ec9512,train_images/57.Myzus persicae Sulzer/102.jpg,labels/p57_train_102_02cbe0ec9512.txt,2,2,0,0,0.244037,0.378126,low_confidence_box
P1,p57_train_104_3c77ac55e016,train_images/57.Myzus persicae Sulzer/104.jpg,labels/p57_train_104_3c77ac55e016.txt,3,2,1,0,0.114356,0.237105,low_confidence_box|remapped_class_box
P1,p57_train_105_55abe1a6258a,train_images/57.Myzus persicae Sulzer/105.jpg,labels/p57_train_105_55abe1a6258a.txt,2,2,0,0,0.118306,0.633121,low_confidence_box
P1,p57_train_106_4e55120b89f7,train_images/57.Myzus persicae Sulzer/106.jpg,labels/p57_train_106_4e55120b89f7.txt,3,2,1,0,0.308869,0.845412,remapped_class_box|overlapping_boxes
P1,p57_train_107_e8be3726b6c5,train_images/57.Myzus persicae Sulzer/107.jpg,labels/p57_train_107_e8be3726b6c5.txt,4,0,4,0,0.162683,0.458904,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_108_ab52a27f49fe,train_images/57.Myzus persicae Sulzer/108.jpg,labels/p57_train_108_ab52a27f49fe.txt,2,0,2,0,0.371634,0.528139,remapped_class_box|overlapping_boxes
P1,p57_train_109_4035a66bdef4,train_images/57.Myzus persicae Sulzer/109.jpg,labels/p57_train_109_4035a66bdef4.txt,1,1,0,1,0.772973,0.772973,other_class_prediction
P1,p57_train_110_60595f164704,train_images/57.Myzus persicae Sulzer/110.jpg,labels/p57_train_110_60595f164704.txt,2,2,0,0,0.22553,0.254256,low_confidence_box
P1,p57_train_111_0ee7cfce3522,train_images/57.Myzus persicae Sulzer/111.jpg,labels/p57_train_111_0ee7cfce3522.txt,1,1,0,0,0.13172,0.13172,low_confidence_box
P1,p57_train_112_3abcec37c3ad,train_images/57.Myzus persicae Sulzer/112.jpg,labels/p57_train_112_3abcec37c3ad.txt,4,1,3,0,0.11553,0.746053,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_113_48a4d99697c3,train_images/57.Myzus persicae Sulzer/113.jpg,labels/p57_train_113_48a4d99697c3.txt,2,0,2,0,0.437981,0.534123,remapped_class_box|overlapping_boxes
P1,p57_train_114_ddad46474e6d,train_images/57.Myzus persicae Sulzer/114.jpg,labels/p57_train_114_ddad46474e6d.txt,3,3,0,0,0.123815,0.341094,low_confidence_box|overlapping_boxes
P1,p57_train_118_beb8ba131bf9,train_images/57.Myzus persicae Sulzer/118.jpg,labels/p57_train_118_beb8ba131bf9.txt,2,2,0,0,0.674761,0.784859,overlapping_boxes
P1,p57_train_119_2f4ceb577e97,train_images/57.Myzus persicae Sulzer/119.jpg,labels/p57_train_119_2f4ceb577e97.txt,3,2,1,0,0.117483,0.817799,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_120_d178bb1f5da8,train_images/57.Myzus persicae Sulzer/120.jpg,labels/p57_train_120_d178bb1f5da8.txt,3,3,0,0,0.10392,0.165386,low_confidence_box
P1,p57_train_122_8cc74b72786b,train_images/57.Myzus persicae Sulzer/122.jpg,labels/p57_train_122_8cc74b72786b.txt,1,1,0,0,0.111491,0.111491,low_confidence_box
P1,p57_train_123_fa0ecb7f3ab5,train_images/57.Myzus persicae Sulzer/123.jpg,labels/p57_train_123_fa0ecb7f3ab5.txt,1,0,1,0,0.317803,0.317803,remapped_class_box|oversized_box
P1,p57_train_124_602aa12ac323,train_images/57.Myzus persicae Sulzer/124.jpg,labels/p57_train_124_602aa12ac323.txt,2,0,2,1,0.127384,0.130625,other_class_prediction|low_confidence_box|remapped_class_box|oversized_box
P1,p57_train_131_7b4177cdd0a6,train_images/57.Myzus persicae Sulzer/131.jpg,labels/p57_train_131_7b4177cdd0a6.txt,2,2,0,0,0.238029,0.66259,low_confidence_box
P1,p57_train_132_01171300b1d5,train_images/57.Myzus persicae Sulzer/132.jpg,labels/p57_train_132_01171300b1d5.txt,5,3,2,0,0.148733,0.752762,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_133_b561de823129,train_images/57.Myzus persicae Sulzer/133.jpg,labels/p57_train_133_b561de823129.txt,3,3,0,0,0.144965,0.873519,low_confidence_box
P1,p57_train_134_dc03897f1c24,train_images/57.Myzus persicae Sulzer/134.jpg,labels/p57_train_134_dc03897f1c24.txt,2,2,0,0,0.604154,0.762008,overlapping_boxes
P1,p57_train_137_c921148dba6c,train_images/57.Myzus persicae Sulzer/137.jpg,labels/p57_train_137_c921148dba6c.txt,3,3,0,0,0.121833,0.759919,low_confidence_box|overlapping_boxes
P1,p57_train_139_d6c2fca1dcbb,train_images/57.Myzus persicae Sulzer/139.jpg,labels/p57_train_139_d6c2fca1dcbb.txt,11,11,0,0,0.154037,0.928467,low_confidence_box|overlapping_boxes
P1,p57_train_140_81d5ae93aea9,train_images/57.Myzus persicae Sulzer/140.jpg,labels/p57_train_140_81d5ae93aea9.txt,7,7,0,0,0.189794,0.843171,low_confidence_box
P1,p57_train_142_0a8272d249f4,train_images/57.Myzus persicae Sulzer/142.jpg,labels/p57_train_142_0a8272d249f4.txt,5,5,0,0,0.13097,0.651648,low_confidence_box
P1,p57_train_143_120a76ad26f2,train_images/57.Myzus persicae Sulzer/143.jpg,labels/p57_train_143_120a76ad26f2.txt,5,5,0,0,0.182615,0.894935,low_confidence_box
P1,p57_train_144_91f59c4bc5ad,train_images/57.Myzus persicae Sulzer/144.jpg,labels/p57_train_144_91f59c4bc5ad.txt,6,6,0,0,0.228592,0.94069,low_confidence_box|overlapping_boxes
P1,p57_train_147_dc6eb20586c6,train_images/57.Myzus persicae Sulzer/147.jpg,labels/p57_train_147_dc6eb20586c6.txt,3,3,0,0,0.176162,0.70885,low_confidence_box
P1,p57_train_148_5e46c158e754,train_images/57.Myzus persicae Sulzer/148.jpg,labels/p57_train_148_5e46c158e754.txt,7,7,0,0,0.370056,0.853721,overlapping_boxes
P1,p57_train_149_be5b0b9799f5,train_images/57.Myzus persicae Sulzer/149.jpg,labels/p57_train_149_be5b0b9799f5.txt,2,2,0,0,0.515438,0.891526,overlapping_boxes
P1,p57_train_152_cbfe89fe6b74,train_images/57.Myzus persicae Sulzer/152.jpg,labels/p57_train_152_cbfe89fe6b74.txt,14,14,0,0,0.107757,0.882382,low_confidence_box|overlapping_boxes
P1,p57_train_153_81431650d508,train_images/57.Myzus persicae Sulzer/153.jpg,labels/p57_train_153_81431650d508.txt,23,23,0,0,0.113428,0.925621,low_confidence_box|overlapping_boxes|many_boxes
P1,p57_train_155_904cc40b5c84,train_images/57.Myzus persicae Sulzer/155.jpg,labels/p57_train_155_904cc40b5c84.txt,2,2,0,0,0.246896,0.877763,low_confidence_box
P1,p57_train_157_a1557099e476,train_images/57.Myzus persicae Sulzer/157.jpg,labels/p57_train_157_a1557099e476.txt,3,3,0,0,0.178235,0.352826,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_158_46955ff4ce0a,train_images/57.Myzus persicae Sulzer/158.jpg,labels/p57_train_158_46955ff4ce0a.txt,6,6,0,0,0.131562,0.651872,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_159_57eafc93721d,train_images/57.Myzus persicae Sulzer/159.jpg,labels/p57_train_159_57eafc93721d.txt,11,11,0,0,0.112815,0.675166,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_160_ed24fd582502,train_images/57.Myzus persicae Sulzer/160.jpg,labels/p57_train_160_ed24fd582502.txt,7,7,0,0,0.109885,0.649104,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_161_89637166596e,train_images/57.Myzus persicae Sulzer/161.jpg,labels/p57_train_161_89637166596e.txt,11,11,0,0,0.132477,0.908327,low_confidence_box
P1,p57_train_162_f406d375b49c,train_images/57.Myzus persicae Sulzer/162.jpg,labels/p57_train_162_f406d375b49c.txt,1,1,0,0,0.256163,0.256163,oversized_box
P1,p57_train_163_ef2a3574ff1d,train_images/57.Myzus persicae Sulzer/163.jpg,labels/p57_train_163_ef2a3574ff1d.txt,4,4,0,0,0.133835,0.351917,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_164_1647474828c2,train_images/57.Myzus persicae Sulzer/164.jpg,labels/p57_train_164_1647474828c2.txt,4,4,0,0,0.128621,0.551204,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_165_113498125919,train_images/57.Myzus persicae Sulzer/165.jpg,labels/p57_train_165_113498125919.txt,8,8,0,0,0.101535,0.831347,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_166_0e5259b9c4b7,train_images/57.Myzus persicae Sulzer/166.jpg,labels/p57_train_166_0e5259b9c4b7.txt,22,22,0,0,0.103222,0.804943,low_confidence_box|overlapping_boxes|many_boxes
P1,p57_train_167_13df62477649,train_images/57.Myzus persicae Sulzer/167.jpg,labels/p57_train_167_13df62477649.txt,18,18,0,0,0.10994,0.837235,low_confidence_box|overlapping_boxes
P1,p57_train_168_17391fd7dd92,train_images/57.Myzus persicae Sulzer/168.jpg,labels/p57_train_168_17391fd7dd92.txt,15,15,0,0,0.112051,0.919769,low_confidence_box|overlapping_boxes
P1,p57_train_169_5212b06865b5,train_images/57.Myzus persicae Sulzer/169.jpg,labels/p57_train_169_5212b06865b5.txt,12,12,0,0,0.101563,0.743227,low_confidence_box|oversized_box
P1,p57_train_170_521f778319e8,train_images/57.Myzus persicae Sulzer/170.jpg,labels/p57_train_170_521f778319e8.txt,11,11,0,0,0.160152,0.948528,low_confidence_box
P1,p57_train_171_397ad4dd93e8,train_images/57.Myzus persicae Sulzer/171.jpg,labels/p57_train_171_397ad4dd93e8.txt,2,2,0,0,0.113504,0.558744,low_confidence_box
P1,p57_train_172_24662b18dda9,train_images/57.Myzus persicae Sulzer/172.jpg,labels/p57_train_172_24662b18dda9.txt,7,7,0,0,0.320819,0.871168,overlapping_boxes
P1,p57_train_173_a133598196d6,train_images/57.Myzus persicae Sulzer/173.jpg,labels/p57_train_173_a133598196d6.txt,4,4,0,0,0.114769,0.930304,low_confidence_box|overlapping_boxes
P1,p57_train_174_5c9f46493fbd,train_images/57.Myzus persicae Sulzer/174.jpg,labels/p57_train_174_5c9f46493fbd.txt,1,1,0,0,0.245775,0.245775,low_confidence_box
P1,p57_train_175_ad6971b17f9d,train_images/57.Myzus persicae Sulzer/175.jpg,labels/p57_train_175_ad6971b17f9d.txt,4,4,0,0,0.189151,0.68215,low_confidence_box|overlapping_boxes
P1,p57_train_176_02d8be5b89d1,train_images/57.Myzus persicae Sulzer/176.jpg,labels/p57_train_176_02d8be5b89d1.txt,1,1,0,1,0.142367,0.142367,other_class_prediction|low_confidence_box
P1,p57_train_177_8a1c46fd55ed,train_images/57.Myzus persicae Sulzer/177.jpg,labels/p57_train_177_8a1c46fd55ed.txt,2,2,0,0,0.490659,0.885883,overlapping_boxes
P1,p57_train_178_4ab32007077a,train_images/57.Myzus persicae Sulzer/178.jpg,labels/p57_train_178_4ab32007077a.txt,4,3,1,0,0.406169,0.929205,remapped_class_box|overlapping_boxes
P1,p57_train_182_71bf722e9ba9,train_images/57.Myzus persicae Sulzer/182.jpg,labels/p57_train_182_71bf722e9ba9.txt,2,1,1,0,0.125439,0.524386,low_confidence_box|remapped_class_box|oversized_box
P1,p57_train_183_84916ba195a6,train_images/57.Myzus persicae Sulzer/183.jpg,labels/p57_train_183_84916ba195a6.txt,1,0,1,0,0.173049,0.173049,low_confidence_box|remapped_class_box|oversized_box
P1,p57_train_184_30bab8b794c8,train_images/57.Myzus persicae Sulzer/184.jpg,labels/p57_train_184_30bab8b794c8.txt,1,0,1,0,0.274047,0.274047,remapped_class_box|oversized_box
P1,p57_train_188_3a2515fae4d9,train_images/57.Myzus persicae Sulzer/188.jpg,labels/p57_train_188_3a2515fae4d9.txt,1,1,0,0,0.133542,0.133542,low_confidence_box
P1,p57_train_191_2814f89ea203,train_images/57.Myzus persicae Sulzer/191.jpg,labels/p57_train_191_2814f89ea203.txt,2,0,2,0,0.255911,0.783162,remapped_class_box|oversized_box|overlapping_boxes
P1,p57_train_195_f94061c2c636,train_images/57.Myzus persicae Sulzer/195.jpg,labels/p57_train_195_f94061c2c636.txt,2,2,0,0,0.100895,0.388044,low_confidence_box|overlapping_boxes
P1,p57_train_196_c88037cf829a,train_images/57.Myzus persicae Sulzer/196.jpg,labels/p57_train_196_c88037cf829a.txt,1,1,0,0,0.199679,0.199679,low_confidence_box
P1,p57_train_204_e33283fd5b56,train_images/57.Myzus persicae Sulzer/204.jpg,labels/p57_train_204_e33283fd5b56.txt,1,1,0,0,0.907809,0.907809,oversized_box
P1,p57_train_206_946017bd6912,train_images/57.Myzus persicae Sulzer/206.jpg,labels/p57_train_206_946017bd6912.txt,1,1,0,0,0.928583,0.928583,oversized_box
P1,p57_train_207_314dd194df75,train_images/57.Myzus persicae Sulzer/207.jpg,labels/p57_train_207_314dd194df75.txt,1,1,0,0,0.887411,0.887411,oversized_box
P1,p57_train_208_7e389c6fb1f4,train_images/57.Myzus persicae Sulzer/208.jpg,labels/p57_train_208_7e389c6fb1f4.txt,1,1,0,0,0.94599,0.94599,oversized_box
P1,p57_train_213_a72aac227402,train_images/57.Myzus persicae Sulzer/213.jpg,labels/p57_train_213_a72aac227402.txt,1,1,0,0,0.879377,0.879377,oversized_box
P1,p57_train_214_6fae5b079527,train_images/57.Myzus persicae Sulzer/214.jpg,labels/p57_train_214_6fae5b079527.txt,1,1,0,0,0.921561,0.921561,oversized_box
P1,p57_train_215_a6272f92f3ce,train_images/57.Myzus persicae Sulzer/215.jpg,labels/p57_train_215_a6272f92f3ce.txt,1,1,0,0,0.918383,0.918383,oversized_box
P1,p57_train_218_38380a90c3be,train_images/57.Myzus persicae Sulzer/218.jpg,labels/p57_train_218_38380a90c3be.txt,1,1,0,0,0.936707,0.936707,oversized_box
P1,p57_train_219_a6c2b8af7a1b,train_images/57.Myzus persicae Sulzer/219.jpg,labels/p57_train_219_a6c2b8af7a1b.txt,1,1,0,0,0.920362,0.920362,oversized_box
P1,p57_train_224_d8aac4a88716,train_images/57.Myzus persicae Sulzer/224.jpg,labels/p57_train_224_d8aac4a88716.txt,3,3,0,0,0.139613,0.871657,low_confidence_box
P1,p57_train_231_46a768a1b442,train_images/57.Myzus persicae Sulzer/231.jpg,labels/p57_train_231_46a768a1b442.txt,2,2,0,0,0.150051,0.288059,low_confidence_box
P1,p57_train_232_bccb0a21dec4,train_images/57.Myzus persicae Sulzer/232.jpg,labels/p57_train_232_bccb0a21dec4.txt,6,6,0,1,0.121608,0.906085,other_class_prediction|low_confidence_box|oversized_box|overlapping_boxes
P1,p57_train_234_3eb48065978d,train_images/57.Myzus persicae Sulzer/234.jpg,labels/p57_train_234_3eb48065978d.txt,1,1,0,0,0.192764,0.192764,low_confidence_box
P1,p57_train_237_93a73b2d271e,train_images/57.Myzus persicae Sulzer/237.jpg,labels/p57_train_237_93a73b2d271e.txt,1,1,0,0,0.160675,0.160675,low_confidence_box
P1,p57_train_239_be54924853bb,train_images/57.Myzus persicae Sulzer/239.jpg,labels/p57_train_239_be54924853bb.txt,3,2,1,0,0.177629,0.800314,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_train_240_8209bf48d025,train_images/57.Myzus persicae Sulzer/240.jpg,labels/p57_train_240_8209bf48d025.txt,2,2,0,0,0.228012,0.775612,low_confidence_box|overlapping_boxes
P1,p57_train_241_25abfa9a95c6,train_images/57.Myzus persicae Sulzer/241.jpg,labels/p57_train_241_25abfa9a95c6.txt,2,2,0,0,0.478978,0.794507,overlapping_boxes
P1,p57_train_242_ef0f7130d626,train_images/57.Myzus persicae Sulzer/242.jpg,labels/p57_train_242_ef0f7130d626.txt,1,1,0,0,0.102025,0.102025,low_confidence_box|oversized_box
P1,p57_train_243_a718757c9897,train_images/57.Myzus persicae Sulzer/243.jpg,labels/p57_train_243_a718757c9897.txt,1,1,0,0,0.858339,0.858339,oversized_box
P1,p57_train_245_4e1dd828d755,train_images/57.Myzus persicae Sulzer/245.jpg,labels/p57_train_245_4e1dd828d755.txt,3,3,0,1,0.286506,0.764886,other_class_prediction
P1,p57_train_246_91fa677d6097,train_images/57.Myzus persicae Sulzer/246.jpg,labels/p57_train_246_91fa677d6097.txt,5,5,0,0,0.162808,0.691326,low_confidence_box|overlapping_boxes
P1,p57_train_247_b3d0076a1822,train_images/57.Myzus persicae Sulzer/247.jpg,labels/p57_train_247_b3d0076a1822.txt,2,1,1,0,0.634561,0.908256,remapped_class_box|oversized_box|overlapping_boxes
P1,p57_train_248_338e160f3015,train_images/57.Myzus persicae Sulzer/248.jpg,labels/p57_train_248_338e160f3015.txt,4,1,3,0,0.125941,0.782979,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p57_train_249_a2d6be17a133,train_images/57.Myzus persicae Sulzer/249.jpg,labels/p57_train_249_a2d6be17a133.txt,2,1,1,0,0.237961,0.251638,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p57_train_253_c24ddd07947a,train_images/57.Myzus persicae Sulzer/253.jpg,labels/p57_train_253_c24ddd07947a.txt,2,1,1,0,0.152531,0.560169,low_confidence_box|remapped_class_box|oversized_box
P1,p58_train_003_2e1ddc765f8f,train_images/58.Aphis gossypii Glover/003.jpg,labels/p58_train_003_2e1ddc765f8f.txt,1,1,0,0,0.127686,0.127686,low_confidence_box
P1,p58_train_006_29e518b60f43,train_images/58.Aphis gossypii Glover/006.jpg,labels/p58_train_006_29e518b60f43.txt,2,2,0,0,0.165427,0.464333,low_confidence_box
P1,p58_train_008_1eda61276023,train_images/58.Aphis gossypii Glover/008.jpg,labels/p58_train_008_1eda61276023.txt,4,0,4,0,0.130644,0.773387,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_010_4c91221feb4f,train_images/58.Aphis gossypii Glover/010.jpg,labels/p58_train_010_4c91221feb4f.txt,3,0,3,0,0.185781,0.848998,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_011_9ae8b3084f30,train_images/58.Aphis gossypii Glover/011.jpg,labels/p58_train_011_9ae8b3084f30.txt,3,3,0,0,0.152484,0.905734,low_confidence_box|overlapping_boxes
P1,p58_train_012_d73fc891158b,train_images/58.Aphis gossypii Glover/012.jpg,labels/p58_train_012_d73fc891158b.txt,1,0,1,0,0.108324,0.108324,low_confidence_box|remapped_class_box
P1,p58_train_013_6fc7d57e6454,train_images/58.Aphis gossypii Glover/013.jpg,labels/p58_train_013_6fc7d57e6454.txt,1,0,1,1,0.31348,0.31348,other_class_prediction|remapped_class_box
P1,p58_train_020_fdebdc807500,train_images/58.Aphis gossypii Glover/020.jpg,labels/p58_train_020_fdebdc807500.txt,4,2,2,0,0.163826,0.273635,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_021_f80b76f588d0,train_images/58.Aphis gossypii Glover/021.jpg,labels/p58_train_021_f80b76f588d0.txt,1,0,1,0,0.267748,0.267748,remapped_class_box
P1,p58_train_022_1be20af68348,train_images/58.Aphis gossypii Glover/022.jpg,labels/p58_train_022_1be20af68348.txt,1,1,0,0,0.21037,0.21037,low_confidence_box
P1,p58_train_023_338698c7e8ba,train_images/58.Aphis gossypii Glover/023.jpg,labels/p58_train_023_338698c7e8ba.txt,3,1,2,0,0.110476,0.394207,low_confidence_box|remapped_class_box
P1,p58_train_024_97b4b3429d29,train_images/58.Aphis gossypii Glover/024.jpg,labels/p58_train_024_97b4b3429d29.txt,1,0,1,0,0.406223,0.406223,remapped_class_box
P1,p58_train_025_18d8aa995733,train_images/58.Aphis gossypii Glover/025.jpg,labels/p58_train_025_18d8aa995733.txt,1,0,1,0,0.155207,0.155207,low_confidence_box|remapped_class_box
P1,p58_train_026_4f711c79be7f,train_images/58.Aphis gossypii Glover/026.jpg,labels/p58_train_026_4f711c79be7f.txt,3,1,2,0,0.233327,0.738385,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_027_3bc5c4d080fc,train_images/58.Aphis gossypii Glover/027.jpg,labels/p58_train_027_3bc5c4d080fc.txt,4,1,3,0,0.208313,0.671676,low_confidence_box|remapped_class_box|overlapping_boxes
