split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00624_31fba3c53b.jpg,1,false_positive,0.0,1,0.7934314608573914,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00627_e7f54452cb.jpg,1,false_positive,0.0,1,0.8642936944961548,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00628_bfbcb64edc.jpg,0,missed_or_low_iou,0.01463092083213533,0,0.572315514087677,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00631_e1bedc8d50.jpg,1,false_positive,0.0,1,0.6101264953613281,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00656_eb5781641d.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00763_775a040415.jpg,0,false_positive,0.0,0,0.2858802378177643,0,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00000_4f6725a106.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00002_90ae9a0e03.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00006_eb9775fc10.jpg,1,missed_or_low_iou,0.4692352560848634,1,0.5538180470466614,1,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00006_eb9775fc10.jpg,1,false_positive,0.4692352560848634,1,0.5538180470466614,1,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00007_69f1871c68.jpg,1,wrong_class_confusion,0.7792016716271964,0,0.40475672483444214,1,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00010_364860b07b.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00011_ce68f603fa.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00012_529acd41d0.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00014_fc93f6f5d4.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00026_af50b555d6.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_valid_eval/scidb_scidb_valid_00029_5124764458.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_test_eval/scidb_scidb_test_00009_212e65b7c4.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_test_eval/scidb_scidb_test_00013_b735c4c35b.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/scidb_test_eval/scidb_scidb_test_00014_8d5fa554cf.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
